Year,Month,EFPG_name,EFPG_code,Metroregion_name,Metroregion_code,Purchase_dollars_wtd,Purchase_grams_wtd,Purchase_dollars_unwtd,Purchase_grams_unwtd,Number_stores,Unit_value_mean_wtd,Unit_value_se_wtd,Unit_value_mean_unwtd,Price_index_GEKS
2018,12,All other breakfast cereal,74050,Miami-Fort Lauderdale-West Palm Beach  FL,33100,3858683,521230582,3302577,460041876,935,0.74,0.0027,0.718,1.096302165
2012,1,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,25773613,3148263783,11426547,1436812958,2489,0.819,0.0057,0.795,1.09091782
2012,2,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,21190548,2572623376,10402270,1303045075,2495,0.824,0.0059,0.798,1.07515393
2012,3,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,17526265,2249590971,11335829,1464966871,2497,0.779,0.0049,0.774,1.038355527
2012,4,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16711169,2103024161,11068326,1424699436,2491,0.795,0.0060,0.777,1.056454269
2012,5,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,18423665,2322776689,11583088,1474174065,2491,0.793,0.0050,0.786,1.053216539
2012,6,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,17515596,2190444902,11190640,1431509435,2491,0.8,0.0061,0.782,1.065275321
2012,7,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,17655410,2195404244,11159132,1423710489,2503,0.804,0.0068,0.784,1.073062597
2012,8,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,18154197,2241125105,11034191,1398931828,2500,0.81,0.0077,0.789,1.085474238
2012,9,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,18655864,2345907455,11248665,1458983361,2500,0.795,0.0075,0.771,1.063574296
2012,10,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,17458655,2149376472,10607847,1338528470,2510,0.812,0.0068,0.793,1.091234454
2012,11,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16215989,1957154370,9601883,1207037785,2508,0.829,0.0087,0.795,1.111326788
2012,12,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,19124296,2285493495,10458539,1308002368,2544,0.837,0.0071,0.8,1.132034953
2013,1,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,19646054,2436967233,9921797,1277589145,2357,0.806,0.0101,0.777,1.093257842
2013,2,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16955892,2086362213,8882320,1116366906,2357,0.813,0.0109,0.796,1.09119597
2013,3,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,17359658,2181901273,9389890,1182938414,2360,0.796,0.0082,0.794,1.079445184
2013,4,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16574939,2071030370,9287193,1192044736,2364,0.8,0.0103,0.779,1.079229104
2013,5,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16600758,2100438677,9813952,1266908947,2361,0.79,0.0087,0.775,1.062991291
2013,6,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,15059688,1912947893,9029985,1181388543,2358,0.787,0.0103,0.764,1.073642225
2013,7,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,15019597,1911251537,8920110,1177341379,2361,0.786,0.0121,0.758,1.067395481
2013,8,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,15177281,1952940757,8849442,1170141587,2359,0.777,0.0107,0.756,1.071717866
2013,9,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14867687,1893811400,8313391,1097002662,2361,0.785,0.0100,0.758,1.074737106
2013,10,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14783414,1864300794,7925764,1026393152,2359,0.793,0.0096,0.772,1.090288281
2013,11,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14509436,1847430310,7435746,981431935,2361,0.785,0.0097,0.758,1.092734608
2013,12,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14543985,1809564549,7299741,931368163,2388,0.804,0.0093,0.784,1.114269571
2014,1,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,15222457,1899083725,8566763,1084652024,2422,0.802,0.0080,0.79,1.083869668
2014,2,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,15409228,1973833840,8779030,1129596244,2476,0.781,0.0062,0.777,1.065596931
2014,3,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,15538865,2010751348,8619195,1110094576,2478,0.773,0.0052,0.776,1.066083453
2014,4,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14005066,1779958750,8195604,1035296762,2413,0.787,0.0063,0.792,1.059114721
2014,5,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14152051,1814168817,8152001,1055522764,2410,0.78,0.0066,0.772,1.06189041
2014,6,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14466469,1868066200,8260689,1067125441,2416,0.774,0.0067,0.774,1.055980313
2014,7,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14602370,1865975060,8339464,1083787153,2403,0.783,0.0086,0.769,1.066676463
2014,8,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14966426,1981490228,8488479,1133974028,2425,0.755,0.0066,0.749,1.046948953
2014,9,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,13992033,1789793705,8204426,1065232914,2470,0.782,0.0078,0.77,1.053881328
2014,10,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,13920658,1770846668,7830304,1001292416,2422,0.786,0.0064,0.782,1.081659998
2014,11,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14362903,1781815559,7439687,956177570,2412,0.806,0.0086,0.778,1.099662315
2014,12,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,15648233,1946074575,7437710,965944516,2528,0.804,0.0079,0.77,1.092000101
2015,1,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,19917673,2768437234,9180640,1291593046,2599,0.719,0.0060,0.711,1.004591895
2015,2,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,15870616,2050038401,7778428,1033288501,2580,0.774,0.0087,0.753,1.05329302
2015,3,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,17620726,2262893539,8327784,1084425040,2584,0.779,0.0095,0.768,1.056269017
2015,4,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16065411,2046250616,7944337,1023281787,2575,0.785,0.0093,0.776,1.065548496
2015,5,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16615113,2126426358,8029511,1043140602,2576,0.781,0.0076,0.77,1.062858457
2015,6,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16860872,2210869324,8290699,1095527210,2571,0.763,0.0079,0.757,1.053694558
2015,7,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16141756,2102296625,8071182,1071110250,2553,0.768,0.0103,0.754,1.065566037
2015,8,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16238973,2117384742,8229970,1081678243,2537,0.767,0.0108,0.761,1.055807452
2015,9,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,15801997,2032811482,7875672,1002692937,2542,0.777,0.0093,0.785,1.074666767
2015,10,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14966566,1910924603,7512096,955763128,2511,0.783,0.0100,0.786,1.092127446
2015,11,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,11052392,1435909519,6684859,852078285,2504,0.77,0.0143,0.785,1.098640436
2015,12,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14414717,1883674838,7758909,1000500496,2578,0.765,0.0109,0.776,1.087316323
2016,1,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,19883375,2719794562,9079880,1301902512,2502,0.731,0.0146,0.697,1.088431608
2016,2,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,18495138,2557498583,9121822,1294322206,2472,0.723,0.0145,0.705,1.083154133
2016,3,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,17920276,2442114213,8683234,1193852254,2472,0.734,0.0148,0.727,1.102227598
2016,4,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,18190901,2510491533,8783096,1218581651,2468,0.725,0.0131,0.721,1.072944163
2016,5,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,18774076,2587919277,9303797,1270075223,2480,0.725,0.0132,0.733,1.08602658
2016,6,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,17512396,2374041485,9042870,1246747295,2468,0.738,0.0142,0.725,1.097860331
2016,7,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,19753659,2707302422,9554110,1318438823,2467,0.73,0.0137,0.725,1.087642869
2016,8,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,19282746,2673050243,9529499,1342617780,2470,0.721,0.0139,0.71,1.095121245
2016,9,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,19019252,2607617629,9201416,1260532128,2466,0.729,0.0116,0.73,1.08102366
2016,10,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,18133423,2397928845,8561736,1155570220,2471,0.756,0.0148,0.741,1.113757395
2016,11,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,17690875,2413486975,8027259,1110001546,2454,0.733,0.0150,0.723,1.096218875
2016,12,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,18633338,2527833267,8420034,1163023867,2451,0.737,0.0140,0.724,1.101113743
2017,1,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,20590416,2665572354,8862564,1253045847,2344,0.772,0.0099,0.707,1.107276422
2017,2,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,17959381,2336579037,8299054,1156089200,2351,0.769,0.0102,0.718,1.118382497
2017,3,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,19704179,2560416634,9477277,1303895326,2337,0.77,0.0088,0.727,1.113892151
2017,4,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16357762,2152850359,8516426,1169157524,2318,0.76,0.0102,0.728,1.102688095
2017,5,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16697059,2233951430,8749677,1192176731,2324,0.747,0.0091,0.734,1.106572356
2017,6,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16153625,2158736341,8769179,1216164780,2321,0.748,0.0096,0.721,1.081448406
2017,7,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16772683,2289932870,8929392,1242826586,2326,0.732,0.0106,0.718,1.090404788
2017,8,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16438061,2217238364,9226304,1265672298,2318,0.741,0.0106,0.729,1.106100391
2017,9,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16703352,2203403398,8557234,1174406772,2321,0.758,0.0111,0.729,1.11361298
2017,10,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16115199,2168692266,8595524,1185785824,2317,0.743,0.0093,0.725,1.074348138
2017,11,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14747011,1931434224,7707184,1056483720,2310,0.764,0.0115,0.73,1.104330165
2017,12,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14716255,1933456844,7910327,1086960693,2302,0.761,0.0109,0.728,1.109965608
2018,1,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16365379,2111092176,7297306,989387414,2318,0.775,0.0129,0.738,1.117960694
2018,2,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,13325903,1753638772,6554208,873604609,2316,0.76,0.0128,0.75,1.106516224
2018,3,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,15793850,1977976255,7439713,962988089,2324,0.798,0.0142,0.773,1.14031019
2018,4,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14973533,1912780796,6846049,891714473,2324,0.783,0.0132,0.768,1.128229852
2018,5,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14805845,1957473140,7166587,958148981,2316,0.756,0.0113,0.748,1.097985082
2018,6,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14170925,1874543317,7042590,934854606,2319,0.756,0.0110,0.753,1.092922764
2018,7,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,15429392,2055883074,7328572,985213931,2326,0.75,0.0119,0.744,1.100492221
2018,8,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14251976,1884713051,7153129,953280334,2320,0.756,0.0125,0.75,1.117090262
2018,9,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,15055734,1898389868,6970805,899304717,2308,0.793,0.0135,0.775,1.136372413
2018,10,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,16296385,2148799955,7038577,950462878,2304,0.758,0.0114,0.741,1.094386098
2018,11,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,15205698,1977384223,6568872,857275063,2287,0.769,0.0112,0.766,1.12893369
2018,12,All other breakfast cereal,74050,New York-Newark-Jersey City  NY-NJ-PA,35620,14035596,1762591151,6214722,785971393,2293,0.796,0.0124,0.791,1.182543059
2012,1,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,5995506,811537590,4753312,629848099,1103,0.739,0.0052,0.755,1.014417162
2012,2,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,5680135,764188999,4466181,589619629,1104,0.743,0.0054,0.757,1.020183208
2012,3,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6089981,848980474,4880711,664149017,1103,0.717,0.0045,0.735,0.994286168
2012,4,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,5842888,806980156,4698729,635826816,1104,0.724,0.0036,0.739,0.993421655
2012,5,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6092031,841286484,4837462,640525469,1106,0.724,0.0049,0.755,0.993162121
2012,6,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,5911738,813025377,4801057,642560821,1106,0.727,0.0032,0.747,0.998238438
2012,7,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6671590,921161534,4951187,666431332,1120,0.724,0.0052,0.743,0.998598139
2012,8,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6766154,929556910,4916066,657757596,1117,0.728,0.0043,0.747,0.999734503
2012,9,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6163302,859588644,4632603,637135844,1119,0.717,0.0036,0.727,0.984671324
2012,10,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6290123,851672286,4550039,605128310,1121,0.739,0.0049,0.752,1.018050734
2012,11,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,5916807,811535059,4112192,551359879,1125,0.729,0.0054,0.746,1.008629991
2012,12,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6522150,885139177,4521479,596874712,1136,0.737,0.0060,0.758,1.039452543
2013,1,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6407936,882467793,4261555,577772094,1087,0.726,0.0033,0.738,1.016508617
2013,2,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,5758855,773882950,3889587,517553377,1086,0.744,0.0029,0.752,1.012965047
2013,3,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6347219,874904828,4250182,576252852,1087,0.725,0.0029,0.738,1.007350182
2013,4,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6275481,879290386,4112803,567416392,1085,0.714,0.0050,0.725,0.982467697
2013,5,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6342845,874197553,4295611,588435274,1084,0.726,0.0027,0.73,0.990273547
2013,6,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6015923,836450554,4046679,558498067,1083,0.719,0.0031,0.725,0.99503375
2013,7,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,5986359,832984487,4022765,560253727,1084,0.719,0.0044,0.718,0.990741108
2013,8,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6173459,882016464,4100053,580383776,1086,0.7,0.0041,0.706,0.981081577
2013,9,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,5254705,725980028,3603372,495501890,1086,0.724,0.0026,0.727,1.004918659
2013,10,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,5418859,785406165,3605445,507788910,1082,0.69,0.0059,0.71,0.983357424
2013,11,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,5352026,782118164,3467014,498843813,1088,0.684,0.0067,0.695,0.991954945
2013,12,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,5314201,730288511,3343571,455015498,1098,0.728,0.0046,0.735,1.021603459
2014,1,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6598064,913724703,4021534,551088763,1101,0.722,0.0033,0.73,0.979080436
2014,2,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6618678,922227713,4050151,549154638,1111,0.718,0.0032,0.738,1.001657553
2014,3,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6491593,902261043,3976684,542253227,1105,0.719,0.0028,0.733,1.00405385
2014,4,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6263250,878713814,3779969,515667598,1100,0.713,0.0053,0.733,0.975398607
2014,5,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6037826,842483706,3677023,507061374,1099,0.717,0.0024,0.725,0.984023784
2014,6,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6342154,889172979,3799919,523337559,1099,0.713,0.0025,0.726,0.980326141
2014,7,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6642339,936879940,3939735,550254856,1097,0.709,0.0028,0.716,0.975333824
2014,8,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6816451,1004393533,4066575,593863463,1097,0.679,0.0044,0.685,0.951652708
2014,9,All other breakfast cereal,74050,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,37980,6497173,934552835,3794666,529101932,1101,0.695,0.0030,0.717,0.95663526
