fdc_id,nutrient_id,amount
377081,1257,0
377081,1079,2.6
377081,1005,5.26
377081,1003,0
377081,1089,2.84
377081,1258,0
377081,1253,0
377081,1087,0
377082,1008,167
377082,1093,767
377082,1005,6.67
377082,2000,0
377082,1004,16.67
377082,1003,0
377082,1257,0
377082,1292,10
377082,1293,0
377082,1162,0
377082,1258,0
377082,1089,0
377082,1079,0
377082,1253,0
377082,1087,0
377082,1104,0
377083,2000,0
377083,1093,1857
377083,1008,36
377083,1257,0
377083,1003,0
377083,1087,0
377083,1253,0
377083,1258,0
377083,1089,0
377083,1079,0
377083,1005,0
377083,1004,0
377083,1162,55.7
377083,1104,0
377084,1093,27
377084,1008,18
377084,1005,8.93
377084,1003,1.79
377084,1079,3.6
377084,1257,0
377084,2000,1.79
377084,1253,0
377084,1162,4.3
377084,1087,0
377084,1104,357
377084,1004,0
377084,1089,0
377085,1003,3.33
377085,1008,33
377085,1093,400
377085,1005,6.67
377085,2000,3.33
377085,1162,20
377085,1089,1.2
377085,1004,0
377086,1003,3.23
377086,2000,0
377086,1005,12.9
377086,1004,4.84
377086,1093,516
377086,1008,97
377086,1257,0
377086,1104,5645
377086,1253,0
377086,1087,0
377086,1079,0
377086,1089,1.16
377086,1162,0
377086,1258,0
377087,1257,0
377087,1093,781
377087,1292,9.38
377087,1008,156
377087,1005,6.25
377087,2000,0
377087,1293,0
377087,1004,15.62
377087,1003,0
377087,1087,0
377087,1104,0
377087,1253,0
377087,1162,0
377087,1258,0
377087,1089,0
377088,1003,0.89
377088,1004,5.36
377088,1093,161
377088,1257,0
377088,1005,2.68
377088,1008,62
377088,2000,0
377088,1253,0
377088,1079,0
377088,1162,1.6
377088,1104,0
377088,1087,0
377088,1089,0.64
377089,1079,3.3
377089,1253,17
377089,2000,3.33
377089,1093,1033
377089,1004,5
377089,1008,83
377089,1003,3.33
377089,1258,3.33
377089,1005,6.67
377089,1087,67
377089,1089,2.4
377090,1003,0
377090,1005,40
377090,1093,700
377090,1235,33.3
377090,1008,167
377090,2000,33.33
377090,1004,0
377091,1005,6.67
377091,1008,133
377091,1093,1200
377091,1003,0
377091,1004,13.33
377091,1258,0
377091,1253,0
377092,1008,17
377092,1079,3.3
377092,1257,0
377092,1005,3.33
377092,1093,1000
377092,2000,0
377092,1003,0
377092,1258,0
377092,1253,0
377092,1162,0
377092,1104,1000
377092,1089,0
377092,1004,0
377092,1087,0
377093,1005,3.57
377093,1008,0
377093,1093,750
377093,1003,0
377093,1004,0
377094,1079,0.9
377094,1257,0
377094,1008,60
377094,1005,14.55
377094,1093,155
377094,2000,0
377094,1003,0
377094,1089,0.98
377094,1253,0
377094,1162,10.9
377094,1258,0
377094,1004,0
377094,1087,0
377094,1104,0
377095,1093,2400
377095,1003,0
377095,1008,100
377095,1004,0
377095,1253,0
377095,1005,0
377095,1258,0
377096,1079,22.5
377096,1008,350
377096,1005,75
377096,1093,200
377096,2000,20
377096,1003,5
377096,1004,10
377096,1257,0
377096,1258,3.75
377096,1253,0
377096,1087,250
377096,1089,2.7
377096,1162,0
377096,1104,0
377097,1004,19.05
377097,1093,262
377097,1092,226
377097,1079,7.1
377097,1084,5
377097,1257,0
377097,1005,66.67
377097,1008,476
377097,1258,3.57
377097,1003,7.14
377097,2000,28.57
377097,1253,0
377097,1104,0
377097,1162,0
377097,1087,48
377097,1089,2.57
377098,2000,32.73
377098,1004,18.18
377098,1003,18.18
377098,1093,27
377098,1257,0
377098,1258,3.64
377098,1079,5.5
377098,1008,436
377098,1005,49.09
377098,1092,491
377098,1089,0.65
377098,1253,0
377099,1005,71.15
377099,1003,5.77
377099,1079,1.9
377099,1093,462
377099,1008,385
377099,1257,0
377099,1004,9.62
377099,1258,3.85
377099,2000,32.69
377099,1166,0.327
377099,1253,0
377099,1162,0
377099,1167,3.846
377099,1087,38
377099,1165,0
377099,1104,962
377099,1175,0.385
377099,1089,3.46
377100,1005,71.15
377100,2000,30.77
377100,1257,0
377100,1008,385
377100,1004,9.62
377100,1093,346
377100,1079,1.9
377100,1003,3.85
377100,1258,3.85
377100,1166,0.327
377100,1162,0
377100,1175,0.385
377100,1253,0
377100,1165,0
377100,1167,3.846
377100,1104,962
377100,1089,3.46
377100,1087,0
377101,1093,386
377101,1079,8.6
377101,1257,0
377101,1004,20
377101,2000,25.71
377101,1003,8.57
377101,1258,7.14
377101,1005,62.86
377101,1008,457
377101,1162,0
377101,1089,2.06
377101,1253,0
377101,1104,0
377101,1087,0
377102,1167,2.941
377102,1089,3.97
377102,1166,0.25
377102,1090,118
377102,1162,8.8
377102,1253,0
377102,1087,294
377102,1175,0.294
377102,1178,0.88
377102,1110,88
377102,1165,0
377102,1104,735
377102,2000,32.35
377102,1079,7.4
377102,1092,397
377102,1003,13.24
377102,1292,2.21
377102,1293,2.94
377102,1093,265
377102,1004,7.35
377102,1258,2.21
377102,1008,368
377102,1005,63.24
377102,1072,24
377102,1257,0
377103,1167,2.941
377103,1087,294
377103,1178,0.88
377103,1253,0
377103,1166,0.25
377103,1162,8.8
377103,1110,88
377103,1165,0
377103,1091,368
377103,1104,735
377103,1175,0.294
377103,1089,3.97
377103,1090,147
377103,1092,397
377103,1008,368
377103,1293,1.47
377103,1079,7.4
377103,1003,13.24
377103,1258,2.21
377103,1084,4
377103,1257,0
377103,1093,250
377103,1004,7.35
377103,2000,32.35
377103,1292,2.94
377103,1005,66.18
377104,1003,0
377104,1093,500
377104,1008,33
377104,2000,6.67
377104,1005,10
377104,1004,0
377105,1079,3.6
377105,2000,3.57
377105,1003,3.57
377105,1005,7.14
377105,1008,54
377105,1257,0
377105,1093,500
377105,1087,0
377105,1004,0
377105,1089,3.21
377105,1258,0
377105,1253,0
377105,1162,32.1
377105,1104,1964
377106,1005,9.68
377106,1257,0
377106,1004,2.42
377106,2000,1.61
377106,1008,113
377106,1253,32
377106,1003,12.9
377106,1258,0
377106,1089,1.16
377106,1104,0
377106,1162,1.9
377106,1087,32
377106,1079,0
377107,2000,3.33
377107,1008,33
377107,1093,567
377107,1005,6.67
377107,1003,0
377107,1004,0
377108,1005,6.67
377108,1008,33
377108,2000,6.67
377108,1093,567
377108,1003,0
377108,1004,0
377109,1003,6.67
377109,1005,20
377109,1008,100
377109,2000,0
377109,1257,0
377109,1093,400
377109,1079,3.3
377109,1162,4
377109,1087,67
377109,1104,0
377109,1253,0
377109,1089,1.2
377109,1258,0
377109,1004,0
377110,1093,567
377110,1003,0
377110,1005,6.67
377110,2000,6.67
377110,1008,33
377110,1004,0
377111,1003,0
377111,1008,33
377111,2000,3.33
377111,1005,6.67
377111,1093,500
377111,1004,0
377112,1003,1
377112,2000,0
377112,1008,20
377112,1093,250
377112,1092,200
377112,1005,3.5
377112,1079,2
377112,1087,200
377112,1162,15
377112,1089,0.54
377112,1104,10
377112,1258,0
377112,1004,0
377112,1253,0
377113,1079,3.6
377113,2000,0
377113,1003,0
377113,1008,36
377113,1005,7.14
377113,1257,0
377113,1093,607
377113,1253,0
377113,1104,714
377113,1258,0
377113,1087,0
377113,1162,10.7
377113,1004,0
377113,1089,1.29
377114,1005,100
377114,1008,400
377114,2000,100
377114,1003,0
377114,1104,0
377114,1253,0
377114,1162,0
377114,1258,0
377114,1004,0
377114,1087,0
377114,1089,0
377114,1093,0
377114,1079,0
377115,2000,3.33
377115,1079,3.3
377115,1003,0
377115,1005,6.67
377115,1093,500
377115,1008,33
377115,1004,0
377116,1003,0
377116,2000,47.06
377116,1257,0
377116,1005,52.94
377116,1008,206
377116,1004,0
377116,1093,0
377117,1003,0
377117,1008,0
377117,1005,0
377117,1093,0
377117,1004,0
377118,1008,200
377118,1257,0
377118,1003,0
377118,1005,50
377118,2000,45
377118,1093,0
377118,1004,0
377119,1005,80.95
377119,2000,76.19
377119,1008,286
377119,1003,0
377119,1093,0
377119,1004,0
377120,1004,0
377120,1253,0
377120,1258,0
377120,1104,4167
377120,1110,333
377120,1162,50
377120,1165,1
377120,1167,16.667
377120,1175,1.667
377120,1089,18
377120,1166,1.417
377120,1087,0
377120,1178,5
377120,1005,90
377120,1092,67
377120,1093,400
377120,1072,50
377120,1293,0
377120,1008,367
377120,1003,3.33
377120,2000,36.67
377120,1257,0
377120,1292,0
377120,1079,3.3
377121,1090,24
377121,1087,0
377121,1104,3788
377121,1165,1
377121,1098,0.121
377121,1089,32.73
377121,1079,0
377121,1166,1.288
377121,1091,61
377121,1162,45.5
377121,1095,0.91
377121,1178,5.45
377121,1253,0
377121,1167,18.182
377121,1258,0
377121,1175,1.515
377121,1110,303
377121,1004,0
377121,1092,106
377121,2000,12.12
377121,1257,0
377121,1292,0
377121,1003,6.06
377121,1293,0
377121,1072,76
377121,1093,545
377121,1008,394
377121,1005,87.88
377122,1089,15
377122,1104,1667
377122,1162,20
377122,1165,1
377122,1095,12.5
377122,1110,133
377122,1178,5
377122,1175,1.667
377122,1253,0
377122,1166,1.417
377122,1087,333
377122,1167,16.667
377122,1093,600
377122,1005,76.67
377122,1258,1.67
377122,1072,33
377122,1257,0
377122,1092,150
377122,1293,3.33
377122,1292,5
377122,2000,40
377122,1079,3.3
377122,1008,400
377122,1003,6.67
377122,1004,10
377123,1253,0
377123,1165,1
377123,1162,48.4
377123,1167,16.129
377123,1095,12.1
377123,1104,4032
377123,1178,4.84
377123,1258,0
377123,1110,323
377123,1166,1.371
377123,1089,14.52
377123,1087,323
377123,1175,1.613
377123,1092,177
377123,1257,0
377123,1003,3.23
377123,1004,3.23
377123,1292,0
377123,1008,387
377123,1293,0
377123,1005,87.1
377123,2000,38.71
377123,1093,323
377123,1079,3.2
377124,1166,5.862
377124,1087,0
377124,1165,5
377124,1104,4310
377124,1162,206.9
377124,1091,517
377124,1089,62.07
377124,1098,0.414
377124,1175,6.897
377124,1110,345
377124,1178,20.69
377124,1253,0
377124,1095,51.72
377124,1167,68.966
377124,1258,0
377124,1090,138
377124,1170,34.483
377124,1084,14
377124,1092,586
377124,1093,586
377124,1079,17.2
377124,1293,0
377124,1008,310
377124,1004,1.72
377124,1003,10.34
377124,1005,79.31
377124,1292,0
377124,2000,17.24
377124,1257,0
377124,1072,45
377124,1082,3
377125,1167,16.667
377125,1110,333
377125,1104,4167
377125,1091,133
377125,1090,53
377125,1166,1.417
377125,1087,333
377125,1178,5
377125,1095,12.5
377125,1175,1.667
377125,1165,1
377125,1253,0
377125,1258,0.67
377125,1162,20
377125,1089,15
377125,1092,200
377125,1003,6.67
377125,1005,80
377125,2000,36.67
377125,1004,5
377125,1257,0
377125,1093,400
377125,1293,1.67
377125,1072,37
377125,1079,6.7
377125,1292,1.67
377125,1008,400
377126,1104,1667
377126,1087,333
377126,1167,16.667
377126,1175,1.667
377126,1166,1.417
377126,1165,1
377126,1253,0
377126,1162,20
377126,1110,133
377126,1258,0
377126,1095,12.5
377126,1178,5
377126,1089,15
377126,1005,90
377126,1293,0
377126,1093,533
377126,1092,167
377126,1003,6.67
377126,2000,43.33
377126,1292,0
377126,1079,3.3
377126,1008,400
377126,1072,43
377126,1004,3.33
377126,1257,0
377127,1258,14.29
377127,1003,0
377127,1004,50
377127,1093,750
377127,1257,0
377127,1008,429
377127,1253,0
377127,1104,3571
377127,1005,0
377128,1093,667
377128,1004,77.78
377128,1008,778
377128,1253,222
377128,1003,0
377128,1257,0
377128,1258,50
377128,1005,0
377128,1104,3333
377129,1175,1.667
377129,1165,1
377129,1095,5
377129,1162,50
377129,1087,0
377129,1253,0
377129,1098,0.133
377129,1079,0
377129,1110,333
377129,1178,5
377129,1166,1.417
377129,1089,6
377129,1104,4167
377129,1258,0
377129,1004,0
377129,1167,16.667
377129,1092,67
377129,1072,53
377129,1093,467
377129,1257,0
377129,1293,0
377129,1008,400
377129,1292,0
377129,1003,3.33
377129,1005,90
377129,2000,36.67
377130,1093,30
377130,1257,0
377130,1004,2
377130,1008,113
377130,2000,10.67
377130,1003,6.67
377130,1253,7
377130,1005,17.33
377130,1079,2
377130,1258,1
377130,1162,0
377130,1089,0.72
377130,1104,0
377130,1087,67
377131,1093,634
377131,1003,18.31
377131,1004,0.7
377131,2000,0
377131,1257,0
377131,1008,70
377131,1253,113
377131,1087,113
377131,1162,0
377131,1079,0
377131,1104,0
377131,1005,0
377131,1258,0
377131,1089,1.52
377132,1087,224
377132,1258,1.18
377132,1003,18.82
377132,1253,65
377132,1004,4.71
377132,1092,322
377132,1257,0
377132,2000,0
377132,1093,353
377132,1008,118
377132,1079,0
377132,1005,0
377132,1089,0
377133,1003,21.25
377133,1292,6.25
377133,1253,125
377133,1257,0
377133,1293,3.12
377133,1258,3.12
377133,2000,0
377133,1004,12.5
377133,1093,400
377133,1008,200
377133,1005,0
377133,1162,0
377133,1089,0.9
377133,1087,75
377133,1079,0
377133,1104,125
377134,1293,4.72
377134,1292,8.49
377134,1257,0
377134,1004,16.98
377134,2000,2.83
377134,1258,3.77
377134,1008,217
377134,1005,4.72
377134,1003,12.26
377134,1093,547
377134,1253,38
377134,1104,472
377134,1089,1.02
377134,1087,189
377134,1162,0
377134,1079,0
377135,1003,3.57
377135,2000,67.86
377135,1008,321
377135,1005,82.14
377135,1079,7.1
377135,1104,0
377135,1162,0
377135,1004,0
377135,1087,71
377135,1089,1.29
377135,1093,0
377136,1093,474
377136,1257,0
377136,2000,3.95
377136,1004,7.89
377136,1003,1.32
377136,1008,105
377136,1005,7.89
377136,1258,1.97
377136,1079,2.6
377136,1089,0.95
377136,1087,26
377136,1253,0
377136,1104,263
377136,1162,11.8
377137,1004,25.88
377137,2000,0
377137,1003,17.65
377137,1253,65
377137,1008,306
377137,1293,4.71
377137,1292,14.12
377137,1258,5.88
377137,1093,647
377137,1257,0
377137,1005,1.18
377137,1079,0
377137,1162,0
377137,1087,353
377137,1104,353
377137,1089,1.27
377138,1292,11.84
377138,1257,0
377138,1258,4.61
377138,1293,3.29
377138,1253,79
377138,1004,19.74
377138,1008,237
377138,1003,17.11
377138,2000,0
377138,1093,434
377138,1079,0
377138,1162,0
377138,1104,263
377138,1087,197
377138,1005,0
377138,1089,1.42
377139,1003,14.29
377139,1093,536
377139,1008,71
377139,1253,45
377139,1004,1.79
377139,1089,0.64
377139,1087,36
377139,1162,0
377139,1104,0
377140,1167,8.929
377140,1103,62
377140,1175,0.357
377140,1162,0
377140,1104,0
377140,1079,0
377140,1258,0
377140,1089,0.64
377140,1110,43
377140,1004,0
377140,1178,1.07
377140,1087,0
377140,1005,0
377140,1008,107
377140,2000,0
377140,1093,250
377140,1003,23.21
377140,1257,0
377140,1292,0
377140,1092,188
377140,1253,45
377140,1293,0
377141,1003,21.43
377141,1008,232
377141,2000,0
377141,1293,2.68
377141,1258,1.79
377141,1093,518
377141,1292,10.71
377141,1004,16.07
377141,1257,0
377141,1253,27
377141,1162,0
377141,1089,0.64
377141,1087,0
377141,1005,0
377141,1079,0
377141,1104,0
377142,1005,17.69
377142,2000,13.85
377142,1093,115
377142,1008,108
377142,1258,1.92
377142,1003,3.08
377142,1004,3.08
377142,1257,0
377142,1253,19
377142,1089,0
377142,1087,115
377142,1079,0
377142,1104,77
377142,1162,0.9
377143,2000,3.57
377143,1005,3.57
377143,1257,0
377143,1008,393
377143,1003,21.43
377143,1253,107
377143,1258,17.86
377143,1093,964
377143,1004,32.14
377143,1089,0
377143,1087,714
377143,1104,1071
377143,1162,0
377143,1079,0
377144,2000,7.14
377144,1257,0
377144,1093,786
377144,1253,89
377144,1004,25
377144,1003,17.86
377144,1258,16.07
377144,1005,10.71
377144,1008,321
377144,1079,0
377144,1087,536
377144,1162,0
377144,1104,714
377144,1089,0
377145,2000,8.7
377145,1258,17.39
377145,1003,4.35
377145,1093,326
377145,1253,65
377145,1257,0
377145,1008,304
377145,1005,13.04
377145,1004,26.09
377145,1104,870
377145,1162,0
377145,1079,0
377145,1087,87
377145,1089,0
377146,1005,4.35
377146,1093,587
377146,1003,4.35
377146,1008,261
377146,2000,0
377146,1253,65
377146,1258,15.22
377146,1257,0
377146,1004,21.74
377146,1104,1304
377146,1087,87
377146,1089,0
377146,1162,20.9
377146,1079,0
377147,1253,89
377147,1005,10.71
377147,1257,0
377147,1093,786
377147,1008,321
377147,2000,7.14
377147,1258,16.07
377147,1004,25
377147,1003,17.86
377147,1162,0
377147,1087,536
377147,1104,714
377147,1079,0
377147,1089,0
377148,1005,3.57
377148,1079,3.6
377148,1093,1357
377148,1008,357
377148,2000,0
377148,1257,0
377148,1258,17.86
377148,1253,89
377148,1003,21.43
377148,1004,28.57
377148,1087,536
377148,1162,0
377148,1089,0
377148,1104,1071
377149,2000,0
377149,1093,1036
377149,1253,71
377149,1008,250
377149,1258,12.5
377149,1257,0
377149,1003,14.29
377149,1004,21.43
377149,1087,357
377149,1089,0
377149,1104,714
377149,1162,0
377149,1079,0
377149,1005,0
377150,1003,4.35
377150,1005,8.7
377150,1004,26.09
377150,1258,17.39
377150,1093,696
377150,1257,0
377150,1008,304
377150,2000,4.35
377150,1253,109
377150,1089,0
377150,1104,870
377150,1087,87
377150,1079,1.1
377150,1162,0
377151,1008,235
377151,1093,471
377151,1258,11.76
377151,2000,0
377151,1004,17.65
377151,1257,0
377151,1005,5.88
377151,1253,59
377151,1003,11.76
377151,1162,14.1
377151,1089,0
377151,1079,0
377151,1104,1176
377151,1087,118
377152,1005,3.57
377152,1004,32.14
377152,1008,393
377152,1003,25
377152,1253,107
377152,1093,643
377152,1258,21.43
377152,1257,0
377152,2000,0
377152,1162,0
377152,1079,0
377152,1087,714
377152,1104,1071
377152,1089,0
377153,2000,4.55
377153,1004,31.82
377153,1257,0
377153,1258,18.18
377153,1008,318
377153,1003,4.55
377153,1093,568
377153,1005,4.55
377153,1253,91
377153,1104,1364
377153,1089,0
377153,1087,91
377153,1079,0
377153,1162,0
377154,1004,28.57
377154,1093,762
377154,1003,23.81
377154,1253,95
377154,2000,0
377154,1257,0
377154,1258,19.05
377154,1008,333
377154,1104,952
377154,1162,0
377154,1089,0
377154,1087,714
377154,1079,0
377154,1005,0
377155,1258,1.15
377155,1253,8
377155,1008,108
377155,1093,146
377155,1257,0
377155,1079,0.8
377155,1005,20.77
377155,1003,3.08
377155,1004,1.92
377155,2000,16.92
377155,1087,115
377155,1089,0.55
377155,1162,0.9
377155,1104,77
377156,1003,25
377156,1004,35.71
377156,1258,25
377156,1008,411
377156,2000,0
377156,1257,0
377156,1253,107
377156,1093,643
377156,1087,643
377156,1162,0
377156,1104,0
377156,1089,0
377156,1079,0
377156,1005,0
377157,2000,0
377157,1258,25
377157,1003,25
377157,1004,35.71
377157,1257,0
377157,1253,107
377157,1093,643
377157,1008,411
377157,1079,0
377157,1104,0
377157,1089,0
377157,1005,0
377157,1087,643
377157,1162,0
377158,1093,115
377158,2000,11.54
377158,1005,14.62
377158,1253,19
377158,1004,2.69
377158,1008,92
377158,1003,3.08
377158,1257,0
377158,1258,1.92
377158,1079,0
377158,1087,115
377158,1089,0
377158,1104,77
377158,1162,0.9
377159,1005,3.57
377159,1003,21.43
377159,1257,0
377159,1004,32.14
377159,1093,964
377159,1253,107
377159,2000,3.57
377159,1008,393
377159,1258,17.86
377159,1089,0
377159,1079,0
377159,1087,714
377159,1162,0
377159,1104,1071
377160,2000,3.57
377160,1005,3.57
377160,1258,17.86
377160,1003,21.43
377160,1004,32.14
377160,1257,0
377160,1093,964
377160,1253,107
377160,1008,393
377160,1087,714
377160,1079,0
377160,1089,0
377160,1162,0
377160,1104,1071
377161,1004,1.94
377161,1093,109
377161,1008,109
377161,1258,1.16
377161,2000,12.4
377161,1253,16
377161,1005,18.6
377161,1257,0
377161,1003,3.1
377161,1089,0
377161,1104,0
377161,1079,0
377161,1087,78
377161,1162,0
377162,1005,16.13
377162,1079,3.2
377162,1004,22.58
377162,1008,290
377162,1257,0
377162,1093,1097
377162,1253,48
377162,1258,11.29
377162,2000,6.45
377162,1003,16.13
377162,1089,1.16
377162,1104,323
377162,1162,3.9
377162,1087,484
377163,1004,1.94
377163,2000,13.18
377163,1003,3.1
377163,1257,0
377163,1005,20.16
377163,1258,1.16
377163,1253,12
377163,1093,109
377163,1008,109
377163,1079,0
377163,1162,0
377163,1089,0
377163,1087,78
377163,1104,0
377164,1008,393
377164,1257,0
377164,1093,714
377164,1258,17.86
377164,1004,32.14
377164,1253,89
377164,2000,0
377164,1003,25
377164,1104,1429
377164,1087,714
377164,1005,0
377164,1089,0
377164,1079,0
377164,1162,0
377165,1005,3.57
377165,1004,32.14
377165,2000,0
377165,1093,643
377165,1257,0
377165,1003,25
377165,1258,21.43
377165,1253,107
377165,1008,393
377165,1162,0
377165,1079,0
377165,1104,1071
377165,1087,714
377165,1089,0
377166,1005,8.7
377166,1004,15.22
377166,1093,587
377166,1003,8.7
377166,1258,8.7
377166,1008,196
377166,1253,65
377166,2000,4.35
377166,1257,0
377166,1089,0
377166,1079,1.1
377166,1087,174
377166,1104,870
377166,1162,0
377167,1257,0
377167,1003,28.57
377167,1008,357
377167,2000,0
377167,1093,643
377167,1253,89
377167,1258,17.86
377167,1004,28.57
377167,1087,714
377167,1079,0
377167,1162,0
377167,1089,0
377167,1005,0
377167,1104,1429
377168,1005,3.57
377168,2000,3.57
377168,1258,17.86
377168,1004,32.14
377168,1093,964
377168,1253,107
377168,1008,393
377168,1257,0
377168,1003,21.43
377168,1087,714
377168,1162,0
377168,1089,0
377168,1079,0
377168,1104,1071
377169,1005,4.76
377169,1257,0
377169,1093,1286
377169,1008,381
377169,1003,19.05
377169,1253,71
377169,2000,0
377169,1258,19.05
377169,1004,33.33
377169,1087,714
377169,1079,0
377169,1089,0
377169,1162,0
377169,1104,952
377170,1257,0
377170,1004,28.57
377170,1258,16.67
377170,2000,0
377170,1005,4.76
377170,1093,857
377170,1003,23.81
377170,1253,71
377170,1008,381
377170,1162,0
377170,1079,0
377170,1089,0
377170,1087,714
377170,1104,952
377171,1253,89
377171,2000,0
377171,1258,17.86
377171,1257,0
377171,1008,357
377171,1093,679
377171,1004,28.57
377171,1003,21.43
377171,1104,1071
377171,1079,0
377171,1089,0
377171,1005,0
377171,1162,0
377171,1087,714
377172,1093,1263
377172,1257,0
377172,1005,10.53
377172,1253,53
377172,1258,15.79
377172,1008,316
377172,1004,26.32
377172,1003,15.79
377172,2000,5.26
377172,1079,0
377172,1104,1053
377172,1162,0
377172,1089,0
377172,1110,211
377172,1087,1053
377173,1005,15.79
377173,1008,132
377173,1003,21.05
377173,1257,0
377173,2000,10.53
377173,1093,789
377173,1166,1.342
377173,1089,0
377173,1178,0
377173,1258,0
377173,1004,0
377173,1087,789
377173,1162,0
377173,1079,0
377173,1253,0
377173,1104,1053
377174,2000,5.26
377174,1253,53
377174,1003,15.79
377174,1004,26.32
377174,1008,316
377174,1093,1263
377174,1005,10.53
377174,1258,15.79
377174,1257,0
377174,1089,0
377174,1104,1053
377174,1079,0
377174,1162,0
377174,1087,1053
377174,1110,211
377175,1258,10.71
377175,1008,250
377175,1257,0
377175,1253,71
377175,1093,679
377175,1003,7.14
377175,1004,21.43
377175,1005,3.57
377175,2000,3.57
377175,1104,714
377175,1162,0
377175,1079,0
377175,1087,214
377175,1089,0
377176,1008,333
377176,2000,0
377176,1005,77.78
377176,1003,6.67
377176,1257,0
377176,1104,0
377176,1087,0
377176,1089,2.4
377176,1079,0
377176,1162,0
377176,1004,0
377176,1258,0
377176,1093,0
377176,1253,0
377177,1003,4.21
377177,2000,1.4
377177,1258,0.7
377177,1257,0
377177,1093,330
377177,1008,77
377177,1253,11
377177,1079,2.1
377177,1004,4.91
377177,1005,4.21
377177,1089,0.76
377177,1104,702
377177,1087,105
377177,1162,0
377178,1008,225
377178,2000,10
377178,1092,325
377178,1003,5
377178,1257,0
377178,1079,5
377178,1005,42.5
377178,1004,2.5
377178,1162,7.5
377178,1258,0
377178,1089,0
377178,1253,0
377178,1104,0
377178,1093,0
377178,1087,50
377179,1257,0
377179,1092,657
377179,1005,75
377179,1008,107
377179,2000,64.29
377179,1003,3.57
377179,1079,7.1
377179,1104,0
377179,1258,0
377179,1093,0
377179,1004,0
377179,1089,1.29
377179,1162,0
377179,1253,0
377179,1087,36
377180,2000,2.11
377180,1257,0
377180,1008,84
377180,1258,1.75
377180,1004,4.21
377180,1005,9.82
377180,1079,1.4
377180,1003,2.11
377180,1093,316
377180,1162,0.8
377180,1087,14
377180,1104,281
377180,1089,0.76
377180,1253,0
377181,1008,33
377181,2000,3.33
377181,1005,6.67
377181,1093,567
377181,1003,0
377181,1162,4
377181,1004,0
377182,1003,0
377182,2000,6.67
377182,1005,6.67
377182,1257,0
377182,1093,500
377182,1008,33
377182,1004,0
377183,1004,2.81
377183,1005,15.44
377183,1008,98
377183,1003,2.81
377183,1093,309
377183,2000,2.81
377183,1257,0
377183,1079,2.8
377183,1087,21
377183,1089,1.39
377183,1104,70
377183,1258,0
377183,1253,0
377183,1162,0
377184,1008,45
377184,1092,76
377184,1003,0
377184,2000,9.09
377184,1093,515
377184,1005,12.12
377184,1162,7.3
377184,1004,0
377184,1104,606
377185,1004,2.5
377185,1079,20
377185,1257,0
377185,1008,350
377185,2000,0
377185,1003,15
377185,1005,70
377185,1253,0
377185,1089,4.5
377185,1104,0
377185,1162,0
377185,1087,0
377185,1258,0
377185,1093,0
377186,1003,0
377186,1008,0
377186,1093,23000
377186,1004,0
377186,1005,0
377187,2000,3.57
377187,1003,0
377187,1093,464
377187,1008,18
377187,1005,3.57
377187,1004,0
377188,1004,1.67
377188,1005,10
377188,1003,3.33
377188,1257,0
377188,2000,3.33
377188,1008,67
377188,1093,633
377188,1087,67
377188,1104,333
377188,1079,0
377188,1162,12
377188,1089,1.2
377188,1253,0
377188,1258,0
377189,2000,3.33
377189,1079,3.3
377189,1005,6.67
377189,1093,467
377189,1003,0
377189,1008,33
377189,1004,0
377190,2000,3.33
377190,1093,733
377190,1003,0
377190,1008,33
377190,1005,6.67
377190,1079,0
377190,1004,0
377191,1003,0
377191,1005,6.67
377191,1008,33
377191,2000,3.33
377191,1092,200
377191,1093,500
377191,1004,0
377192,1003,10.53
377192,1079,7
377192,1005,71.93
377192,1258,0.88
377192,1257,0
377192,2000,12.28
377192,1004,5.26
377192,1008,368
377192,1089,4.74
377192,1162,0
377192,1093,0
377192,1104,0
377192,1087,35
377192,1253,0
377193,1079,2.3
377193,1092,208
377193,1003,0.77
377193,2000,0
377193,1005,3.85
377193,1093,754
377193,1008,12
377193,1089,0.55
377193,1087,31
377193,1104,0
377193,1253,0
377193,1258,0
377193,1162,9.2
377193,1004,0
377194,1258,1.59
377194,1004,5.56
377194,1093,746
377194,2000,9.52
377194,1005,19.05
377194,1257,0
377194,1253,8
377194,1003,3.17
377194,1008,127
377194,1079,3.2
377194,1087,95
377194,1162,9.5
377194,1104,1587
377194,1089,1.71
377195,2000,3.33
377195,1008,33
377195,1092,200
377195,1003,0
377195,1005,6.67
377195,1093,500
377195,1004,0
377196,1008,200
377196,1005,50
377196,2000,45
377196,1257,0
377196,1003,0
377196,1093,0
377196,1004,0
377197,1005,4.71
377197,1093,518
377197,1257,0
377197,2000,1.18
377197,1079,2.4
377197,1008,34
377197,1003,1.18
377197,1258,0
377197,1004,0
377197,1162,10.6
377197,1253,0
377197,1104,118
377197,1089,0.42
377197,1087,71
377198,1079,10.7
377198,1008,250
377198,1257,0
377198,2000,46.43
377198,1005,64.29
377198,1003,3.57
377198,1092,679
377198,1087,179
377198,1004,0
377198,1089,1.93
377198,1258,0
377198,1253,0
377198,1093,0
377198,1104,0
377198,1162,2.1
377199,2000,3.33
377199,1093,667
377199,1003,0
377199,1005,3.33
377199,1008,17
377199,1004,0
377200,1008,117
377200,1005,13.33
377200,1257,0
377200,1003,0
377200,1258,5
377200,1004,6.67
377200,2000,10
377200,1093,417
377200,1087,0
377200,1162,4
